id,X,input,output,out_i,rules
57,14,13_10_9_6_2,13_13_5_6_2_2_1_0_0_0_0_0_0_0_0,0,10200000110100011_100_000000
58,0,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,13,10200000110000021_100_000000
58,1,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,13,10200000110000021_100_000000
58,2,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,9,10200000110000021_100_000000
58,3,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,10,10200000110000021_100_000000
58,4,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,2,10200000110000021_100_000000
58,5,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,2,10200000110000021_100_000000
58,6,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,1,10200000110000021_100_000000
58,7,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,0,10200000110000021_100_000000
58,8,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,0,10200000110000021_100_000000
58,9,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,0,10200000110000021_100_000000
58,10,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,0,10200000110000021_100_000000
58,11,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,0,10200000110000021_100_000000
58,12,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,0,10200000110000021_100_000000
58,13,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,0,10200000110000021_100_000000
58,14,13_10_9_6_2,13_13_9_10_2_2_1_0_0_0_0_0_0_0_0,0,10200000110000021_100_000000
59,0,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,10,10200000110001020_100_000000
59,1,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,10,10200000110001020_100_000000
59,2,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,9,10200000110001020_100_000000
59,3,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,4,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,2,10200000110001020_100_000000
59,5,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,6,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,1,10200000110001020_100_000000
59,7,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,8,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,9,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,10,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,11,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,12,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,13,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
59,14,13_10_9_6_2,10_10_9_0_2_0_1_0_0_0_0_0_0_0_0,0,10200000110001020_100_000000
60,0,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,13,00100000000000021_100_000000
60,1,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,13,00100000000000021_100_000000
60,2,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,3,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,4,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,5,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,6,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,7,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,8,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,9,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,10,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,11,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,12,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,13,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
60,14,13_10_9_6_2,13_13_6_6_6_6_6_6_6_6_6_6_6_6_6,6,00100000000000021_100_000000
61,0,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,13,00100011010100022_010_010000
61,1,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,7,00100011010100022_010_010000
61,2,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,2,00100011010100022_010_010000
61,3,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,4,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,2,00100011010100022_010_010000
61,5,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,6,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,7,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,8,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,9,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,10,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,11,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,12,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,13,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
61,14,13_10_9_6_2,13_7_2_6_2_6_6_6_6_6_6_6_6_6_6,6,00100011010100022_010_010000
62,0,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,7,00100111020001010_001_100000
62,1,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,8,00100111020001010_001_100000
62,2,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,9,00100111020001010_001_100000
62,3,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,9,00100111020001010_001_100000
62,4,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,11,00100111020001010_001_100000
62,5,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,12,00100111020001010_001_100000
62,6,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,13,00100111020001010_001_100000
62,7,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,14,00100111020001010_001_100000
62,8,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,15,00100111020001010_001_100000
62,9,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,16,00100111020001010_001_100000
62,10,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,17,00100111020001010_001_100000
62,11,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,18,00100111020001010_001_100000
62,12,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,19,00100111020001010_001_100000
62,13,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,20,00100111020001010_001_100000
62,14,7_8_5_9_11,7p0_8p0_9p0_9p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,21,00100111020001010_001_100000
63,0,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,7,00100111020001010_001_100000
63,1,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,8,00100111020001010_001_100000
63,2,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,9,00100111020001010_001_100000
63,3,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,9,00100111020001010_001_100000
63,4,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,11,00100111020001010_001_100000
63,5,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,12,00100111020001010_001_100000
63,6,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,13,00100111020001010_001_100000
63,7,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,14,00100111020001010_001_100000
63,8,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,15,00100111020001010_001_100000
63,9,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,16,00100111020001010_001_100000
63,10,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,17,00100111020001010_001_100000
63,11,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,18,00100111020001010_001_100000
63,12,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,19,00100111020001010_001_100000
63,13,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,20,00100111020001010_001_100000
63,14,7_8_5_9_11,7_8_9_9p0_11_12_13_14_15_16_17_18_19_20_21,21,00100111020001010_001_100000
64,0,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,7,00100100010000010_001_000000
64,1,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,8,00100100010000010_001_000000
64,2,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,9,00100100010000010_001_000000
64,3,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,10,00100100010000010_001_000000
64,4,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,11,00100100010000010_001_000000
64,5,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,12,00100100010000010_001_000000
64,6,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,13,00100100010000010_001_000000
64,7,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,14,00100100010000010_001_000000
64,8,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,15,00100100010000010_001_000000
64,9,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,16,00100100010000010_001_000000
64,10,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,17,00100100010000010_001_000000
64,11,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,18,00100100010000010_001_000000
64,12,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,19,00100100010000010_001_000000
64,13,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,20,00100100010000010_001_000000
64,14,7_8_5_9_11,7p0_8p0_9p0_10p0_11p0_12p0_13p0_14p0_15p0_16p0_17p0_18p0_19p0_20p0_21p0,21,00100100010000010_001_000000
65,0,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,7,00100011020001010_001_100000
65,1,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,8,00100011020001010_001_100000
65,2,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,9,00100011020001010_001_100000
65,3,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,9,00100011020001010_001_100000
65,4,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,11,00100011020001010_001_100000
65,5,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,12,00100011020001010_001_100000
65,6,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,13,00100011020001010_001_100000
65,7,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,14,00100011020001010_001_100000
65,8,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,15,00100011020001010_001_100000
65,9,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,16,00100011020001010_001_100000
65,10,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,17,00100011020001010_001_100000
65,11,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,18,00100011020001010_001_100000
65,12,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,19,00100011020001010_001_100000
65,13,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,20,00100011020001010_001_100000
65,14,7_8_5_9_11,7_8_9_9_11_12_13_14_15_16_17_18_19_20_21,21,00100011020001010_001_100000
66,0,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,7,10100000010000020_001_000000
66,1,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,8,10100000010000020_001_000000
66,2,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,9,10100000010000020_001_000000
66,3,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,10,10100000010000020_001_000000
66,4,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,11,10100000010000020_001_000000
66,5,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,6,10100000010000020_001_000000
66,6,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,7,10100000010000020_001_000000
66,7,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,8,10100000010000020_001_000000
66,8,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,9,10100000010000020_001_000000
66,9,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,10,10100000010000020_001_000000
66,10,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,11,10100000010000020_001_000000
66,11,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,6,10100000010000020_001_000000
66,12,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,7,10100000010000020_001_000000
66,13,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,8,10100000010000020_001_000000
66,14,7_8_5_9_11,7_8_9_10_11_6_7_8_9_10_11_6_7_8_9,9,10100000010000020_001_000000
67,0,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,7,00100000010000010_001_000000
67,1,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,8,00100000010000010_001_000000
67,2,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,9,00100000010000010_001_000000
67,3,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,10,00100000010000010_001_000000
67,4,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,11,00100000010000010_001_000000
67,5,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,12,00100000010000010_001_000000
67,6,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,13,00100000010000010_001_000000
67,7,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,14,00100000010000010_001_000000
67,8,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,15,00100000010000010_001_000000
67,9,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,16,00100000010000010_001_000000
67,10,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,17,00100000010000010_001_000000
67,11,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,18,00100000010000010_001_000000
67,12,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,19,00100000010000010_001_000000
67,13,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,20,00100000010000010_001_000000
67,14,7_8_5_9_11,7_8_9_10_11_12_13_14_15_16_17_18_19_20_21,21,00100000010000010_001_000000
68,0,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,7,00100022130001010_001_110000
68,1,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,4,00100022130001010_001_110000
68,2,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,6,00100022130001010_001_110000
68,3,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,6,00100022130001010_001_110000
68,4,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,11,00100022130001010_001_110000
68,5,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,12,00100022130001010_001_110000
68,6,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,13,00100022130001010_001_110000
68,7,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,14,00100022130001010_001_110000
68,8,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,15,00100022130001010_001_110000
68,9,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,16,00100022130001010_001_110000
68,10,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,17,00100022130001010_001_110000
68,11,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,18,00100022130001010_001_110000
68,12,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,19,00100022130001010_001_110000
68,13,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,20,00100022130001010_001_110000
68,14,7_8_5_9_11,7_4_6_6_11_12_13_14_15_16_17_18_19_20_21,21,00100022130001010_001_110000
69,0,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,7,00100022120001110_001_110000
69,1,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,7,00100022120001110_001_110000
69,2,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,9,00100022120001110_001_110000
69,3,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,9,00100022120001110_001_110000
69,4,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,11,00100022120001110_001_110000
69,5,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,12,00100022120001110_001_110000
69,6,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,13,00100022120001110_001_110000
69,7,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,14,00100022120001110_001_110000
69,8,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,15,00100022120001110_001_110000
69,9,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,16,00100022120001110_001_110000
69,10,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,17,00100022120001110_001_110000
69,11,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,18,00100022120001110_001_110000
69,12,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,19,00100022120001110_001_110000
69,13,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,20,00100022120001110_001_110000
69,14,7_8_5_9_11,7_7_9_9_11_12_13_14_15_16_17_18_19_20_21,21,00100022120001110_001_110000
70,0,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,5,00100001000000200_100_000000
70,1,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,5,00100001000000200_100_000000
70,2,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,10,00100001000000200_100_000000
70,3,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,15,00100001000000200_100_000000
70,4,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,20,00100001000000200_100_000000
70,5,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,25,00100001000000200_100_000000
70,6,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,30,00100001000000200_100_000000
70,7,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,35,00100001000000200_100_000000
70,8,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,40,00100001000000200_100_000000
70,9,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,45,00100001000000200_100_000000
70,10,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,50,00100001000000200_100_000000
70,11,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,55,00100001000000200_100_000000
70,12,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,60,00100001000000200_100_000000
70,13,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,65,00100001000000200_100_000000
70,14,8_5_8_15_20,5_5_10_15_20_25_30_35_40_45_50_55_60_65_70,70,00100001000000200_100_000000
71,0,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,5,00100000110000100_100_000000
71,1,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,5,00100000110000100_100_000000
71,2,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,8,00100000110000100_100_000000
71,3,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,9,00100000110000100_100_000000
71,4,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,13,00100000110000100_100_000000
71,5,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,15,00100000110000100_100_000000
71,6,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,20,00100000110000100_100_000000
71,7,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,23,00100000110000100_100_000000
71,8,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,29,00100000110000100_100_000000
71,9,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,33,00100000110000100_100_000000
71,10,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,40,00100000110000100_100_000000
71,11,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,45,00100000110000100_100_000000
71,12,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,53,00100000110000100_100_000000
71,13,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,59,00100000110000100_100_000000
71,14,8_5_8_15_20,5_5_8_9_13_15_20_23_29_33_40_45_53_59_68,68,00100000110000100_100_000000
72,0,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,5,00100000200000100_100_000000
72,1,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,5,00100000200000100_100_000000
72,2,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,10,00100000200000100_100_000000
72,3,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,10,00100000200000100_100_000000
72,4,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,20,00100000200000100_100_000000
72,5,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,20,00100000200000100_100_000000
72,6,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,40,00100000200000100_100_000000
72,7,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,40,00100000200000100_100_000000
72,8,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,80,00100000200000100_100_000000
72,9,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,80,00100000200000100_100_000000
72,10,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,160,00100000200000100_100_000000
72,11,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,160,00100000200000100_100_000000
72,12,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,320,00100000200000100_100_000000
72,13,8_5_8_15_20,5_5_10_10_20_20_40_40_80_80_160_160_320_320_640,320,00100000200000100_100_000000
